,doc_len,word_count,sent_count,avg_word_len,ck,cc,di,nn,dd,ai,ss,mn,bb,sci,ze,qu,se,sc,ci,ps,si,tch,ngue,st,gu,th,pn,ve,te,zz,au,lm,lf,ge,wh,tu,wr,ph,sh,mm,gh,dge,ft,tt,ed,ng,lk,ti,gue,rr,ch,ll,gn,ff,gg,pp,rh,ce,mb,kn,eer,ere,uy,ho,ear,ei,ar,oor,ure,eigh,ey,is,ae,ow,or,ew,ore,ur,uoy,air,ough,yr,ea,ayer,augh,aw,eau,aigh,igh,oy,oo,ue,are,ee,oa,et,y,er,eir,oew,oar,ie,eo,ui,ier,ou,ir,oi,ay,ye,oe,our,1_letter,2_letter,3_letter,4_letter,5_letter,6_letter,7_letter,8_letter,9_letter,10_letter,11_letter,12_letter,wps,dialogue,target
2033,756.0,149.0,8.0,5.03,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,45.0,34.0,25.0,10.0,5.0,5.0,2.0,0.0,0.0,0.0,21.285714285714285,1.0,0.3072269
2034,908.0,176.0,9.0,5.11,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,4.0,0.0,3.0,19.0,8.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,2.0,4.0,20.0,56.0,47.0,16.0,22.0,8.0,1.0,1.0,0.0,0.0,2.0,22.0,0.0,1.17835717
2035,905.0,177.0,12.0,5.05,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,4.0,8.0,3.0,2.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,3.0,0.0,6.0,21.0,60.0,36.0,27.0,18.0,7.0,2.0,0.0,0.0,2.0,0.0,16.09090909090909,1.0,0.23382381
2036,760.0,153.0,8.0,4.92,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,5.0,5.0,0.0,2.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,17.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,0.0,6.0,25.0,39.0,35.0,27.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,21.857142857142858,1.0,0.55541661
2037,930.0,187.0,12.0,4.91,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,28.0,55.0,50.0,30.0,8.0,4.0,2.0,1.0,4.0,0.0,0.0,17.0,0.0,0.57339312
2038,712.0,140.0,10.0,5.02,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,23.0,37.0,29.0,22.0,12.0,9.0,1.0,0.0,0.0,1.0,0.0,15.555555555555555,1.0,-0.31509252
2039,770.0,160.0,11.0,4.75,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,8.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,31.0,58.0,31.0,19.0,8.0,3.0,3.0,0.0,2.0,0.0,0.0,16.0,1.0,0.1989524
2040,853.0,163.0,14.0,5.15,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,16.0,0.0,7.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,7.0,8.0,0.0,2.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,3.0,1.0,1.0,21.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,23.0,52.0,32.0,24.0,16.0,6.0,4.0,2.0,2.0,0.0,0.0,12.538461538461538,1.0,-0.27481039
2041,906.0,156.0,16.0,5.71,0.0,0.0,2.0,4.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,24.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,5.0,0.0,3.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,7.0,5.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,3.0,13.0,7.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,8.0,18.0,46.0,45.0,17.0,14.0,14.0,3.0,3.0,0.0,1.0,0.0,9.8125,1.0,0.55106629
2042,865.0,177.0,16.0,4.8,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,5.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,6.0,17.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,1.0,2.0,12.0,39.0,51.0,34.0,17.0,12.0,6.0,1.0,6.0,1.0,0.0,0.0,13.692307692307692,1.0,-0.77604245
2043,985.0,188.0,10.0,5.19,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,17.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,7.0,6.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,4.0,20.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,25.0,46.0,42.0,39.0,17.0,10.0,2.0,0.0,0.0,0.0,0.0,20.88888888888889,1.0,0.95504726
2044,764.0,154.0,12.0,4.89,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,18.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,2.0,0.0,0.0,4.0,8.0,32.0,36.0,29.0,29.0,11.0,6.0,1.0,2.0,1.0,0.0,0.0,14.0,1.0,-0.0557654
2045,761.0,144.0,13.0,5.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,21.0,40.0,30.0,21.0,15.0,8.0,2.0,2.0,0.0,0.0,1.0,13.181818181818182,1.0,-0.03843088
2046,861.0,181.0,17.0,4.67,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,13.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,0.0,6.0,1.0,0.0,2.0,6.0,37.0,46.0,58.0,25.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,11.3125,1.0,1.06517421
2047,779.0,146.0,12.0,5.26,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,12.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,12.0,0.0,4.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,9.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,15.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0,6.0,29.0,38.0,26.0,15.0,14.0,11.0,7.0,2.0,0.0,1.0,0.0,13.272727272727273,1.0,0.29219426
2048,815.0,150.0,10.0,5.37,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,13.0,0.0,2.0,10.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,2.0,10.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,30.0,42.0,23.0,14.0,15.0,11.0,6.0,5.0,2.0,1.0,0.0,16.666666666666668,0.0,0.76715943
2049,789.0,152.0,10.0,5.13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,21.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,3.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,12.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,24.0,38.0,37.0,19.0,14.0,7.0,6.0,0.0,0.0,1.0,0.0,15.2,1.0,0.11899517
2050,693.0,144.0,7.0,4.77,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,23.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,23.0,44.0,49.0,16.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,24.0,1.0,-0.29656037
2051,757.0,151.0,14.0,4.93,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,36.0,26.0,33.0,21.0,11.0,5.0,5.0,0.0,0.0,1.0,1.0,11.615384615384615,1.0,0.97732305
2052,870.0,176.0,11.0,4.89,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,17.0,0.0,9.0,4.0,0.0,4.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,22.0,61.0,30.0,24.0,11.0,10.0,2.0,4.0,0.0,0.0,0.0,17.6,0.0,0.34502973
2053,814.0,150.0,20.0,5.3,4.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,4.0,0.0,4.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,12.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,10.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,2.0,13.0,22.0,37.0,40.0,15.0,13.0,8.0,7.0,3.0,0.0,0.0,0.0,7.5,1.0,0.40527521
2054,729.0,149.0,4.0,4.87,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,4.0,7.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,29.0,46.0,20.0,14.0,13.0,10.0,5.0,2.0,0.0,0.0,0.0,49.666666666666664,0.0,0.25506381
2055,864.0,183.0,13.0,4.66,1.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,15.0,40.0,51.0,33.0,25.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,15.25,1.0,0.59485587
2056,938.0,189.0,17.0,4.88,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,21.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,1.0,12.0,3.0,16.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,3.0,0.0,0.0,0.0,11.0,22.0,61.0,34.0,35.0,15.0,5.0,5.0,1.0,0.0,0.0,0.0,11.8125,0.0,0.66611577
2057,741.0,153.0,16.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,13.0,3.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,3.0,1.0,4.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,32.0,38.0,39.0,29.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,10.2,0.0,0.36104051
2058,917.0,183.0,12.0,4.95,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,0.0,4.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,12.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,28.0,68.0,42.0,17.0,19.0,7.0,3.0,0.0,0.0,0.0,0.0,15.25,1.0,0.10754126
